country,country isocode,year,DD regime,DD category,,Monarchy,Commonwealth,Monarch name,Monarch accession,Monarch birthyear,Female monarch (0: No; 1: Yes),Democracy,Presidential,President name,President accesion,President birthyear,Interim phase (more than 2 Presidents/year=1),Female president (0: No; 1: Yes),Colony,Colony of,Colony administrated by,Official name,Communist,Regime change lag,,,spatial democracy,,countrycode,,No. of chambers in parliament,proportional voting,Election system,No. of members in lower house,No. of members in upper house,No. of members in third house,New constitution,fullsuffrage,Suffrage restriction,electoral,,spatial electoral,,alternation,multiparty,free and fair election,,parliamentary election year,"Parliamentary election month, year",Postponed parliamentary election,Presidential election year,"Presidential election month, year",Postponed presidential election,
Syria,SYR,2017,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Syria,SYR,2018,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Syria,SYR,2019,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Syria,SYR,2020,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.4,,0,1,0,,0,,0,0,,0,
Syria,SYR,2021,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.4,,0,1,0,,1,July 2020,1,1,May 2021,0,
Syria,SYR,2022,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Syria,SYR,2023,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Syria,SYR,2024,4,Military dictatorship,,0,0,,,,,0,1,Bashar al-Assad,2000,1965,0,0,0,,,Syrian Arab Republic,0,0,,,0.8,,14,,1,0,Multi-member constituencies,250,,,0,1,,2,,2.8,,0,1,0,,0,,0,0,,0,
Taiwan,TWN,1950,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1951,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1952,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1953,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1954,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1955,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1956,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1957,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,1,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1958,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.33333333333333,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1959,4,Military dictatorship,,0,0,,,,,0,1,Chiang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1960,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1961,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1962,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1963,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1964,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1965,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1966,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1967,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1968,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1969,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,380,19,,0,1,,0,,2.66666666666667,,0,0,0,,0,,0,0,,0,
Taiwan,TWN,1970,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,34,19,,0,1,,2,,2.66666666666667,,0,1,0,,1,December 1969,0,0,,0,
Taiwan,TWN,1971,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,34,19,,0,1,,2,,2.66666666666667,,0,1,0,,0,,0,0,,0,
Taiwan,TWN,1972,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,53,51,,0,1,,2,,2.66666666666667,,0,1,0,,0,,0,0,,0,
Taiwan,TWN,1973,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,53,51,,0,1,,2,,2.66666666666667,,0,1,0,,1,December 1972,0,0,,0,
Taiwan,TWN,1974,4,Military dictatorship,,0,0,,,,,0,1,Chang Kai-shek,1950,1887,0,0,0,,,Republic of China,0,0,,,0.666666666666667,,15,,2,1,Parallel SMD/PR,53,51,,0,1,,2,,2.66666666666667,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2005,4,Military dictatorship,,0,1,,,,,0,1,Benjamin Cleopa Msuya,1995,1938,0,0,0,,,United Republic of Tanzania,0,1,,,#REF!,,15,,1,0,FPTP,268,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2006,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,324,,,0,1,,2,,#REF!,,0,1,0,,1,December 2005,1,1,December 2005,1,
Tanzania,TZA,2007,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,324,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2008,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,324,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2009,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,324,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2010,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,324,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2011,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,1,October 2010,0,1,October 2010,0,
Tanzania,TZA,2012,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2013,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2014,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2015,4,Military dictatorship,,0,1,,,,,0,1,Jakaya Mrisho Kikwete,2005,1950,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2016,4,Military dictatorship,,0,1,,,,,0,1,John Pombe Joseph Magufuli,2015,1959,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,1,October 2015,0,1,October 2015,0,
Tanzania,TZA,2017,4,Military dictatorship,,0,1,,,,,0,1,John Pombe Joseph Magufuli,2015,1959,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2018,4,Military dictatorship,,0,1,,,,,0,1,John Pombe Joseph Magufuli,2015,1959,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2019,4,Military dictatorship,,0,1,,,,,0,1,John Pombe Joseph Magufuli,2015,1959,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Tanzania,TZA,2020,4,Military dictatorship,,0,1,,,,,0,1,John Pombe Joseph Magufuli,2015,1959,0,0,0,,,United Republic of Tanzania,0,0,,,#REF!,,15,,1,0,FPTP,350,,,0,1,,2,,#REF!,,0,1,0,,0,,0,0,,0,
Thailand,THA,1950,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1951,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1952,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,1,1,,2,,#REF!,,0,1,0,,1,February 1952,0,,,,
Thailand,THA,1953,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1954,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1955,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1956,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1957,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,1,February 1957,0,,,,
Thailand,THA,1958,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Som form of FPTP,283,,,0,1,,2,,#REF!,,0,1,0,,1,December 1957,0,,,,
Thailand,THA,1959,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1960,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1961,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1962,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1963,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1964,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1965,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1966,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1967,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1968,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1969,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Block Vote,219,164,,0,1,,2,,#REF!,,0,1,0,,1,February 1969,0,,,,
Thailand,THA,1970,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Block Vote,219,164,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1971,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1972,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,2,,#REF!,,0,1,0,,0,,0,,,,
Thailand,THA,1977,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1978,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,1991,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2007,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2014,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Appointed,220,,,0,1,,0,,#REF!,,0,0,0,,1,February 2014 (invalidated by Constitutional Court),0,,,,
Thailand,THA,2015,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Appointed,220,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2016,4,Military dictatorship,,1,0,Bhumibol Adulyadej,1946,1927,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Appointed,220,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2017,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Appointed,250,,,1,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2018,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,1,0,Appointed,250,,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2019,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,1,March 2019,0,,,,
Thailand,THA,2020,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2021,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2022,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2023,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Parallel SMD/PR,500,250,,0,1,,2,,#REF!,,0,1,1,,1,May 2023,0,,,,
Thailand,THA,2024,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Thailand,THA,2025,4,Military dictatorship,,1,0,Maha Vajiralongkorn,2016,1952,0,0,0,,,,,,0,,,Kingdom of Thailand,0,0,,,#REF!,,16,,2,0,Mixed member apportionment,500,250,,0,1,,0,,#REF!,,0,0,0,,0,,0,,,,
Togo,TGO,1967,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,1,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1968,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1969,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1970,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1971,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1972,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1973,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1974,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1975,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1976,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1977,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1978,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,0,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1979,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,,,,,,,1,1,,0,,#REF!,,0,0,0,,0,,0,0,,0,
Togo,TGO,1980,4,Military dictatorship,,0,0,,,,,0,1,Etienne Gnassingbe Eyadema,1967,1935,0,0,0,,,Togolese Republic,0,0,,,#REF!,,16,,1,0,Single list of candidates,67,,,0,1,,1,,#REF!,,0,0,0,,1,December 1979,0,1,December 1979,0,
